feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Burkholderia__cepacia	Person	U	-3.63933813060061	0.871671052325865	262	62	4.08577508590918e-05	0.00064009028456763
Chryseomicrobium__sp.__FSL__W7.1435	Person	N	-2.39857480894253	0.57454540555725	262	29	4.0923805078914e-05	0.00064009028456763
Burkholderia__sp.__JP2.270	Person	N	-1.60464193350434	0.38482623822811	262	40	4.17650880005233e-05	0.00065046903013581
Burkholderia__sp.__JP2.270	Person	U	-2.02212819140858	0.485605784824234	262	40	4.27447340975558e-05	0.000662905622021417
Burkholderia__mayonis	Person	U	-2.38137893735857	0.572248073876726	262	41	4.32190439149751e-05	0.000667433336408476
Mogibacterium__diversum	Person	J	2.91870513287228	0.702387172353565	262	73	4.43018231955176e-05	0.000681280138216783
Burkholderia__latens	Person	J	-1.1057871090591	0.266443433734487	262	35	4.52610489589734e-05	0.00069311899242612
Burkholderia__pyrrocinia	Person	U	-3.34755098506092	0.8111911482653	262	60	4.98122510124398e-05	0.000756484807906762
Brevundimonas__nasdae	Control_type	Paraffin	1.70743397456536	0.413740254856265	262	37	4.97888380092481e-05	0.000756484807906762
Burkholderia__mallei	Person	J	-1.36531030967355	0.330982649432542	262	49	5.01562813408023e-05	0.000758561940939407
Burkholderia__sp.__NRF60.BP8	Person	U	-1.51814286177604	0.368297871185874	262	36	5.07663133039264e-05	0.000764628422602348
Brevundimonas__bullata	Person	U	2.33141027804106	0.565927802083289	262	27	5.12701638917068e-05	0.000769052458375602
Burkholderia__sp.__KBS0801	Person	N	-1.90772222223127	0.463205666785001	262	47	5.15009568617598e-05	0.000769361233118535
Stenotrophomonas__maltophilia	Person	N	-3.93930129557573	0.957720774957371	262	105	5.2626302144771e-05	0.000779966293952489
Burkholderia__contaminans	Person	U	-5.04200999829122	1.2258257147676	262	91	5.26370695645532e-05	0.000779966293952489
Lancefieldella__parvula	Person	J	1.82868924791917	0.445285661128531	262	30	5.40179259959549e-05	0.000797200036875786
