feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Lachnoclostridium_phytofermentans	sample_type	paraffin_ctrl	-1.02330917695284	0.233712220943896	197	32	1.9475088283427e-05	8.47359801470964e-05
Campylobacter_hominis	sample_type	paraffin_ctrl	-2.41674150744058	0.553998209342772	197	29	2.08306408354784e-05	9.00377041375613e-05
Paracoccus_yeei	sample_type	paraffin_ctrl	2.20827382356439	0.506675482044545	197	62	2.1180741291879e-05	9.0952594959245e-05
Ruminococcus_albus	sample_type	paraffin_ctrl	-1.10829240680748	0.254878840444215	197	26	2.20843895432673e-05	9.42171683761468e-05
Delftia_acidovorans	sample_type	paraffin_ctrl	1.72379717571986	0.397445920524675	197	20	2.31278600194259e-05	9.80322840823408e-05
Lachnoanaerobaculum_umeaense	sample_type	paraffin_ctrl	-1.85325017322263	0.427813180073171	197	50	2.36387598380195e-05	9.92459123992545e-05
Bacteroides_uniformis	sample_type	paraffin_ctrl	-1.31726091265541	0.304246042251744	197	24	2.38673579285879e-05	9.92459123992545e-05
Paracoccus_contaminans	sample_type	paraffin_ctrl	2.00049068167345	0.461957368836838	197	43	2.37810246519228e-05	9.92459123992545e-05
Blautia_pseudococcoides	sample_type	paraffin_ctrl	-1.60959673757131	0.372561357309153	197	29	2.47972626584001e-05	0.000100566676336845
Janthinobacterium_agaricidamnosum	sample_type	paraffin_ctrl	-1.97776036652423	0.457618904676914	197	59	2.46442638309102e-05	0.000100566676336845
Novosphingobium_sp._Gsoil_351	sample_type	paraffin_ctrl	2.25906242108669	0.522520045777512	197	142	2.44869479013339e-05	0.000100566676336845
Paracidovorax_avenae	sample_type	paraffin_ctrl	1.5392880943971	0.356273482913696	197	22	2.47797927015939e-05	0.000100566676336845
Streptococcus_intermedius	sample_type	paraffin_ctrl	-2.32678753992112	0.538846864412264	197	90	2.50306850147692e-05	0.000100890552482843
Murdochiella_vaginalis	sample_type	paraffin_ctrl	-1.6433050495812	0.381005887706089	197	27	2.55548474380328e-05	0.000102375211992607
Novosphingobium_ginsenosidimutans	sample_type	paraffin_ctrl	1.93665996380016	0.450577731637295	197	114	2.71742788231073e-05	0.000108203037495645
Prevotella_jejuni	sample_type	paraffin_ctrl	-1.62111733933159	0.377673907079714	197	46	2.78306139714524e-05	0.000109489301672121
Croceicoccus_marinus	sample_type	paraffin_ctrl	0.961066843678807	0.223837641882537	197	23	2.76917171855323e-05	0.000109489301672121
Sphingomonas_melonis	sample_type	paraffin_ctrl	2.60009767782805	0.606689587680181	197	167	2.86033188912001e-05	0.000111859407806657
Veillonella_atypica	sample_type	paraffin_ctrl	-2.06184342309856	0.481774857466468	197	81	2.93207518854212e-05	0.000113986591649241
Stenotrophomonas_sp._G4	sample_type	paraffin_ctrl	1.39180095192856	0.325690703039149	197	25	3.00885914895018e-05	0.000116283556521192
Burkholderia_sp._NRF60.BP8	sample_type	paraffin_ctrl	-1.15858881646209	0.272270040630399	197	23	3.2401828377395e-05	0.000124491235344728
Clostridiales_bacterium_CCNA10	sample_type	paraffin_ctrl	-1.45089518089549	0.341758189269316	197	23	3.37400086434981e-05	0.000128878986504525
Phascolarctobacterium_faecium	sample_type	paraffin_ctrl	-1.42079162352748	0.33542804457734	197	37	3.50910335927506e-05	0.000133264792314665
Ethanoligenens_harbinense	sample_type	paraffin_ctrl	-0.885314080924881	0.209259654333573	197	27	3.58216796571257e-05	0.000134484820198466
Streptococcus_parasanguinis	sample_type	paraffin_ctrl	-2.71293697348762	0.641230828867706	197	98	3.58025900501455e-05	0.000134484820198466
Blautia_hansenii	sample_type	paraffin_ctrl	-1.11439255789949	0.267852775830043	197	29	4.75918014820963e-05	0.000177658031668962
Megasphaera_elsdenii	sample_type	paraffin_ctrl	-1.63223950010191	0.393460704074373	197	51	4.99511482394911e-05	0.000185411889227941
Segatella_oris	sample_type	paraffin_ctrl	-1.32816540390659	0.320352108360127	197	45	5.04470433925565e-05	0.000186200603982638
Tetragenococcus_osmophilus	sample_type	paraffin_ctrl	-1.86870452983967	0.451732247972236	197	61	5.23416385079608e-05	0.000191046980554057
Paracoccus_aminovorans	sample_type	paraffin_ctrl	1.23837598548777	0.299333572557526	197	28	5.22667469497476e-05	0.000191046980554057
Prevotella_denticola	sample_type	paraffin_ctrl	-1.14075681747978	0.276066094928518	197	33	5.33065631080602e-05	0.000193493988740307
Klebsiella_pneumoniae	sample_type	paraffin_ctrl	-2.26115585040316	0.548469829039956	197	82	5.53747937198665e-05	0.000199896920186551
Serratia_plymuthica	sample_type	paraffin_ctrl	-1.0519622794657	0.255350911905805	197	30	5.60394818763393e-05	0.000201190926736366
Streptococcus_vestibularis	sample_type	paraffin_ctrl	-2.17820817271337	0.530102667066392	197	95	5.84683487161935e-05	0.000208770136448582
Megasphaera_stantonii	sample_type	paraffin_ctrl	-1.86523461972254	0.454475909779619	197	48	5.96169803131809e-05	0.000211720843598702
Caproiciproducens_sp._NJN.50	sample_type	paraffin_ctrl	-1.05630239229095	0.257497374152273	197	23	6.00830024925313e-05	0.000212228670094587
Alicycliphilus_denitrificans	sample_type	paraffin_ctrl	1.14368550627622	0.27971874733255	197	20	6.33908926891565e-05	0.000222715596239443
Acetivibrio_clariflavus	sample_type	paraffin_ctrl	-1.22230903481929	0.299076364890653	197	26	6.38330231091806e-05	0.000223076043525169
Romboutsia_sp._CE17	sample_type	paraffin_ctrl	-1.28395259625506	0.314302625515997	197	49	6.43062818764066e-05	0.000223540884617985
Vagococcus_coleopterorum	sample_type	paraffin_ctrl	-2.40771446753608	0.590746957813959	197	74	6.67390705950381e-05	0.000230776680952316
Sphingomonas_daechungensis	sample_type	paraffin_ctrl	1.48639271005131	0.364855824073528	197	76	6.72146638634053e-05	0.000231204367320719
Neisseria_sicca	sample_type	paraffin_ctrl	-2.28144984609098	0.56269719953713	197	44	7.25765692338848e-05	0.0002483479478472
Acidaminococcus_intestini	sample_type	paraffin_ctrl	-1.16476829049465	0.287579968918565	197	26	7.38020846252354e-05	0.000251233003102485
Haemophilus_sp._oral_taxon_036	sample_type	paraffin_ctrl	-1.8766714300371	0.46447323451881	197	44	7.67084822918018e-05	0.000259780787967597
