feature	Peptoniphilaceae	Oscillospiraceae	Lachnospiraceae	Campylobacteraceae	Phyllobacteriaceae	Pseudomonadaceae	Peptostreptococcaceae	Streptococcaceae	Clostridiaceae	Veillonellaceae	Enterobacteriaceae	Lactobacillaceae	Eubacteriales_unclassified_order	Anaerovoracaceae	Lysobacteraceae	Bacteroidaceae	Propionibacteriaceae	Moraxellaceae	Rhizobiaceae	Staphylococcaceae	Oxalobacteraceae	Eubacteriales.Family.XIII..Incertae.Sedis	Enterococcaceae	Pasteurellaceae	Planococcaceae	Corynebacteriaceae	Bacillaceae	Brucellaceae	Burkholderiaceae	Gemellaceae	Fusobacteriaceae	Tannerellaceae	Carnobacteriaceae	Prevotellaceae	Porphyromonadaceae	Sphaerotilaceae	Atopobiaceae	Yersiniaceae	Sphingomonadaceae	Aerococcaceae	Natronincolaceae	Erwiniaceae	Acidaminococcaceae	Pectobacteriaceae	Bruguierivoracaceae	Vibrionaceae	Actinomycetaceae	Microbacteriaceae	Morganellaceae	Methylobacteriaceae	Hafniaceae	Methylocystaceae	Comamonadaceae	Burkholderiales_unclassified_order	Selenomonadaceae	Aeromonadaceae	Filifactoraceae	Tissierellaceae	Neisseriaceae	Rhodocyclaceae	Flavobacteriaceae	Listeriaceae	Sterolibacteriaceae	Devosiaceae	Chromobacteriaceae	Weeksellaceae	Alcaligenaceae	Acetobacteraceae	Sphingosinicellaceae	Hyphomicrobiaceae	Micrococcaceae	Caulobacteraceae	Nitrobacteraceae	Nautiliaceae	Zoogloeaceae	Boseaceae	Hyphomicrobiales_unclassified_order	Stappiaceae	Erythrobacteraceae	Gallionellaceae	Nostocaceae	Beijerinckiaceae	Xanthobacteraceae	Blastochloridaceae	Paracoccaceae	Stellaceae	Roseobacteraceae	Azospirillaceae	Betaproteobacteria_unclassified_class	Synechococcaceae	Oscillatoriaceae	Zymomonadaceae	Rhodospirillaceae
2022_06_03_P29041-20_16S_pda_human_ffpe	0.00837988826815642	0	0	0	0.000232774674115456	0	0	0.0393389199255121	0	0	0	0	0	0	0	0	0.000232774674115456	0.269320297951583	0.000465549348230912	0	0.0451582867783985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540270018621974	0	0	0	0	0	0	0	0	0	0	0.00256052141527002	0	0.00488826815642458	0	0	0	0	0	0	0	0	0	0	0	0.000232774674115456	0	0	0.00302607076350093	0	0.00675046554934823	0.0186219739292365	0	0.00279329608938547	0.0130353817504655	0	0	0	0.00139664804469274	0	0.00209497206703911	0	0	0.00232774674115456	0.00512104283054004	0.000232774674115456	0.0323556797020484	0	0.000931098696461825	0	0	0	0	0.000232774674115456	0
2022_06_04_P6463-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25891677675033	0.083223249669749	0	0.0449141347424042	0	0	0	0	0	0	0.0554821664464993	0	0	0	0	0	0	0	0	0	0	0	0.548216644649934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00660501981505945	0	0	0	0	0	0	0	0	0	0.00264200792602378	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022_06_04_P7019-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.03	0	0	0	0	0	0.074	0	0	0	0	0	0.056	0	0	0	0	0	0	0	0	0.818	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022_06_04_P29577-21_16S_pda_human_ffpe	0	0	0.00069589422407794	0	0	0	0	0.011134307585247	0	0	0	0	0	0	0.00417536534446764	0	0.00208768267223382	0.081419624217119	0.00069589422407794	0.00139178844815588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237299930410578	0	0	0	0	0	0	0	0	0	0	0.00139178844815588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00278357689631176	0	0.0160055671537926	0.00208768267223382	0.00069589422407794	0	0	0	0	0	0.00139178844815588	0	0	0	0.00069589422407794	0	0.633959638135003	0	0.00139178844815588	0	0.00069589422407794	0	0	0	0
2022_06_04_P14240-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0	0	0.0986078886310905	0.00116009280742459	0	0	0	0	0	0	0.0255220417633411	0	0.00348027842227378	0.0498839907192575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.631090487238979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112529002320186	0	0	0	0	0	0.00116009280742459	0	0	0	0.00464037122969838	0.0440835266821346	0	0	0	0	0	0	0	0	0.00116009280742459	0	0	0	0	0	0.0266821345707657	0	0	0	0	0	0	0	0
2022_06_04_P8117-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0	0	0	0.913963963963964	0.00045045045045045	0	0	0	0	0.0162162162162162	0.00810810810810811	0	0	0	0	0	0.00045045045045045	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00585585585585586	0.0513513513513514	0	0	0.00045045045045045	0	0	0	0	0	0	0.00045045045045045	0	0.0018018018018018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045045045045045	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045045045045045	0	0	0	0	0	0	0	0
2022_06_04_P2857-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0.274266365688488	0	0	0	0.00225733634311512	0	0	0.0530474040632054	0	0	0.0090293453724605	0	0.082392776523702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450338600451467	0	0	0	0	0	0	0	0	0	0	0.0282167042889391	0	0	0.00112866817155756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00451467268623025	0.00338600451467269	0.00112866817155756	0.0688487584650113	0	0	0	0	0	0	0.00338600451467269	0	0.00112866817155756	0	0	0	0.0169300225733634	0	0	0	0	0	0	0	0
2022_06_04_P23469-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0.0117508813160987	0	0	0	0	0	0	0	0	0	0.18096357226792	0	0.00117508813160987	0.0129259694477086	0	0	0.0199764982373678	0.00117508813160987	0	0	0	0.00117508813160987	0	0	0	0	0	0	0	0	0	0.702702702702703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0493537015276146	0.00940070505287897	0	0.00117508813160987	0.00705052878965922	0	0	0	0	0	0	0.00117508813160987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022_06_04_P427-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0	0	0	0.00132275132275132	0	0	0	0	0	0.00330687830687831	0.367724867724868	0	0	0	0	0	0.0853174603174603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501984126984127	0	0	0	0	0	0	0.000661375661375661	0	0	0.000661375661375661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00396825396825397	0	0	0	0	0.00793650793650794	0	0	0	0	0	0	0	0	0	0.00198412698412698	0	0	0	0	0	0.0244708994708995	0	0.000661375661375661	0	0	0	0	0	0
2022_06_04_P31311-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0	0	0.0162689804772234	0	0.00976138828633406	0	0	0	0	0.0466377440347072	0.33297180043384	0	0	0.151843817787419	0	0	0.0184381778741865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369848156182213	0.00216919739696312	0	0	0	0	0	0	0	0	0	0	0	0	0.00216919739696312	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00542299349240781	0.0206073752711497	0.00650759219088937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140997830802603	0	0.00216919739696312	0	0	0	0	0.00108459869848156	0
2022_06_04_P13553-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0	0	0	0	0.138039215686275	0	0	0.0431372549019608	0	0.00235294117647059	0.0501960784313725	0	0.00627450980392157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550588235294118	0	0	0	0	0	0	0	0	0	0	0.000784313725490196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00941176470588235	0	0	0.0698039215686275	0.0650980392156863	0	0	0.000784313725490196	0	0	0.000784313725490196	0	0.00392156862745098	0	0	0	0.0580392156862745	0	0.000784313725490196	0	0	0	0	0	0
2022_06_04_P16884-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0	0	0	0	0.0208754208754209	0	0	0	0	0	0.284175084175084	0	0.0195286195286195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.539393939393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00808080808080808	0	0	0.0471380471380471	0	0	0	0	0	0	0.000673400673400673	0	0	0	0	0	0.0787878787878788	0	0.00134680134680135	0	0	0	0	0	0
2022_07_13_P32032-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0.916224814422057	0	0	0	0	0	0	0	0	0	0.0063626723223754	0	0	0	0	0.00106044538706257	0.0349946977730647	0	0	0.00106044538706257	0	0	0.0296924708377519	0	0	0	0	0	0	0	0	0.0063626723223754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106044538706257	0	0	0	0.0031813361611877	0	0	0	0	0	0	0	0
2022_07_13_P21305-21_16S_pda_human_ffpe	0	0	0	0	0	0	0	0.187784867821331	0	0	0	0	0	0	0.00364630811303555	0	0.239744758432088	0.000911577028258888	0.000911577028258888	0.355515041020966	0.0756608933454877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102096627164995	0	0	0	0	0	0	0	0	0	0	0.000911577028258888	0	0	0	0	0	0	0	0	0.0218778486782133	0	0	0	0	0	0	0	0	0.00273473108477666	0	0	0.000911577028258888	0.00273473108477666	0	0.000911577028258888	0	0	0	0	0.000911577028258888	0	0.000911577028258888	0	0.000911577028258888	0	0	0	0	0.000911577028258888	0	0	0	0	0
2022_07_13_P9034-21_16S_pda_human_ffpe	0.000551988611603382	0	0	0	0	0	0	8.7156096568955e-05	0	0	0	0	0	0	0	0	0.00142354957729293	0.000464832515034427	0	0.000929665030068853	0	0	0	0	2.90520321896517e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.951192585921385	0	0	0	0	0	0	0	0	0	0	0.0443334011214084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90520321896517e-05	0	0	0	0.00034862438627582	0	0	0	0	0	0	0.000145260160948258	0	2.90520321896517e-05	0	0	0	0.000406728450655123	0	2.90520321896517e-05	0	0	0	0	0	0
2024_02_21_PDAML265_16S_pda_human_ffpe	0.0212552453931764	0	0	0	0.00104907863528553	0	0	0.130678708264915	0	0.0071611019886882	0.0101715015508119	0.0478927203065134	0	4.56121145776318e-05	0.0875296478744755	0	0.0873928115307426	0.0113574165298303	0.000729793833242109	0.0596606458675424	0.000228060572888159	0	0	0	0	0	0.00232621784345922	0.000821018062397373	9.12242291552636e-05	0	0	0	0	0	0	0.00821018062397373	0	4.56121145776318e-05	0.379675241744207	0.0028735632183908	0	4.56121145776318e-05	0	0	0	0	0	0	0	0.00168764823937238	0	0	0.0454752782338989	0.0119959861339172	0	0	0	0	0.0060207991242474	0.000821018062397373	0	0	0.000273672687465791	0	0	0.000547345374931582	0.000136836343732895	0	9.12242291552636e-05	0.000182448458310527	0.000592957489509214	0.0116310892172961	0	0	0.00050173326035395	4.56121145776318e-05	0	0	0.000319284802043423	0	0.0061576354679803	0	0	0	0.0461594599525634	0	4.56121145776318e-05	0.000273672687465791	4.56121145776318e-05	0.00734355044699872	0.000410509031198686	0	0
2024_02_21_PDAUS300_16S_pda_human_ffpe	0.00022517451024544	0	0	0	0	0	0	0.310290475118217	0	0.00022517451024544	0.0011258725512272	0	0	0	0.391578473316821	0	0.000675523530736321	0.00855663138932673	0	0.0601215942355325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385048412519703	0	0	0.07160549425805	0	0	0.011258725512272	0	0	0	0	0	0	0	0	0.00022517451024544	0	0.0634992118892141	0.0333258275163252	0	0	0	0	0.00045034902049088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022517451024544	0	0	0	0	0	0	0.00247691961269984	0	0	0	0	0	0	0	0	0.00540418824589057	0.00022517451024544	0	0
2024_02_21_PDAMW304_16S_pda_human_ffpe	0.00848837209302326	0.00782945736434108	0.00255813953488372	0	3.87596899224806e-05	0	0	0.0114341085271318	0	0.000658914728682171	0	0	7.75193798449612e-05	0	0.00531007751937984	0	0.00937984496124031	0	7.75193798449612e-05	0.0182945736434109	7.75193798449612e-05	0	0.000193798449612403	0	0	0	0.00403100775193798	0	0.00162790697674419	0.0167829457364341	0	0	0	0	0	0.00430232558139535	0	0	0.867945736434109	0.00705426356589147	0	0	0	0	0	0	0.00143410852713178	0	0.000542635658914729	3.87596899224806e-05	0	0	0.0149612403100775	0.00457364341085271	0	0	0	0	3.87596899224806e-05	7.75193798449612e-05	0	0	0.00197674418604651	0	0	0	0.00263565891472868	7.75193798449612e-05	0.000581395348837209	0.00116279069767442	0	0.000232558139534884	0	3.87596899224806e-05	0.000930232558139535	3.87596899224806e-05	0	0	0.00329457364341085	0.000348837209302326	0.000310077519379845	0	3.87596899224806e-05	0	0	0	0	7.75193798449612e-05	0	0.000193798449612403	0	0	0.000232558139534884
2024_02_21_PDARD123_16S_pda_human_ffpe	0.104186155285313	0	0	0	0.000116931711880262	0.0298175865294668	0	0.00467726847521048	0	0.0637277829747428	0.0527362020579981	0.0184752104770814	0	0	0.00502806361085126	0	0.00397567820392891	0.0477081384471469	0	0.143124415341441	0.000350795135640786	0	0	0	0	0	0	0	0.000701590271281572	0	0	0	0	0.0073666978484565	0	0.0657156220767072	0	0	0.185336763330215	0	0	0	0	0.000116931711880262	0	0	0	0	0.00561272217025257	0	0	0	0.0647801683816651	0.0553086997193639	0.000116931711880262	0	0	0	0.00128624883068288	0	0	0	0	0.000233863423760524	0	0	0	0	0	0.0882834424695978	0	0.000350795135640786	0.0463049579045837	0.000116931711880262	0	0	0	0	0.000116931711880262	0	0.00140318054256314	0	0.000350795135640786	0	0	0	0	0.000818521983161834	0	0.00175397567820393	0	0	0
2024_02_21_PDADE148_16S_pda_human_ffpe	0.00184586986617443	0	0	0	0	0.0124596215966774	0	0.087217351176742	0	0	0	0	0	0	0.104291647438856	0	0.0918320258421781	0	0	0.225196123673281	0	0	0	0	0	0	0	0	0	0.168897092754961	0	0	0	0	0	0.040147669589294	0	0	0.0881402861098293	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125519150899862	0.0521458237194278	0	0	0	0	0.000922934933087217	0	0	0	0	0	0	0	0	0	0	0.000461467466543609	0	0	0.000461467466543609	0	0	0	0	0	0	0	0	0	0	0	0.000461467466543609	0	0	0	0	0	0	0	0
2024_02_21_PDAMD158_16S_pda_human_ffpe	0	0	0	0	0	0.00066949341664807	0	0.266904708770364	0	0	0	0	0	0	0.188127650078108	0	0.114260209774604	0.0147288551662575	0.000223164472216023	0.000892657888864093	0.000223164472216023	0	0	0	0.000223164472216023	0	0.000446328944432046	0	0	0	0	0	0	0	0	0.0531131443874135	0	0	0.0453023878598527	0	0	0	0	0	0	0	0	0	0	0.00401696049988842	0	0.000446328944432046	0.0334746708324035	0.0524436509707655	0	0	0	0	0.00066949341664807	0.00736442758312877	0	0	0.000892657888864093	0	0	0	0	0.0162910064717697	0	0.0419549207766124	0	0.123409953135461	0.0160678419995537	0	0.000223164472216023	0.00066949341664807	0	0	0.00066949341664807	0	0.0058022762776166	0.000892657888864093	0.000892657888864093	0.000446328944432046	0	0	0	0.00066949341664807	0.000223164472216023	0.00736442758312877	0	0	0
2024_02_21_PDACJ160_16S_pda_human_ffpe	0	0	0	0	0	0	0	0.0432020330368488	0	0	0	0	0	0	0.123252858958069	0	0.0216010165184244	0.00762388818297332	0	0.18297331639136	0.00127064803049555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127064803049555	0	0	0.256670902160102	0	0	0	0	0	0	0	0	0	0	0.00127064803049555	0	0	0.35705209656925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127064803049555	0	0.00254129606099111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024_02_21_PDAEF279_16S_pda_human_ffpe	0.0156494522691706	0	0	0	0	0	0	0.617631716223266	0	0.0140845070422535	0	0.0119979134063641	0	0	0.0312989045383412	0	0.000260824204486176	0.000782472613458529	0	0.0477308294209703	0.0563380281690141	0	0	0	0	0	0	0	0	0.0492957746478873	0	0	0	0	0	0.032603025560772	0	0	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0406885758998435	0.023735002608242	0	0	0	0	0.000260824204486176	0	0	0	0.000260824204486176	0	0	0	0.00156494522691706	0	0.000260824204486176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024_02_21_PDAUG295_16S_pda_human_ffpe	0.0740740740740741	0	0.00290486564996369	0	0.000363108206245461	0	0	0.153776325344953	0	0	0	0	0	0	0.190268700072622	0	0.00181554103122731	0.0172476397966594	0.000181554103122731	0.00762527233115468	0.000544662309368192	0	0	0.0130718954248366	0	0	0	0	0.000181554103122731	0	0	0	0	0	0	0.0789760348583878	0	0	0.277414669571532	0	0	0	0	0	0	0	0	0.00145243282498184	0	0.0314088598402324	0	0.000544662309368192	0.0419389978213508	0.0582788671023965	0	0	0	0	0.000726216412490922	0	0	0	0	0.00145243282498184	0	0	0.000363108206245461	0.0196078431372549	0.000181554103122731	0.00127087872185911	0	0.00617283950617284	0	0	0	0	0.00217864923747277	0	0.000544662309368192	0.000544662309368192	0.000544662309368192	0.000181554103122731	0.000363108206245461	0.000181554103122731	0.0130718954248366	0	0	0	0	0	0.000544662309368192	0	0
2024_02_21_PDAMH296_16S_pda_human_ffpe	0.0018774632748119	0	0.000759584378359011	0.00415621640988893	0	0	0	0.113393049086349	1.43317807237549e-05	0.0178000716589036	8.59906843425296e-05	0.00596202078108205	0	0	0.00107488355428162	0	1.43317807237549e-05	2.86635614475099e-05	0	0.000143317807237549	0	7.16589036187746e-05	0.00214976710856324	0.0396703690433536	0	0	2.86635614475099e-05	0	0.000186313149408814	0	0.000257972053027589	0	0.000515944106055177	0.00474381941956288	0	5.73271228950197e-05	0.000401289860265138	0.000128986026513794	0.800386958079541	0.000802579720530276	0	0	0	1.43317807237549e-05	0	0.000200644930132569	0.000214976710856324	0	0	0.00263704765317091	0	0	0.000114654245790039	1.43317807237549e-05	0.000171981368685059	0	1.43317807237549e-05	0	4.29953421712648e-05	0	0	0	0	0	0	0	0.000143317807237549	1.43317807237549e-05	1.43317807237549e-05	0.000128986026513794	7.16589036187746e-05	0.000157649587961304	0.000300967395198853	0	0	0	0	0	0.000143317807237549	4.29953421712648e-05	0	0	7.16589036187746e-05	0	0.000415621640988893	0	1.43317807237549e-05	0.000200644930132569	0	0	0	0	0.000143317807237549
2024_02_21_PDAUD183_16S_pda_human_ffpe	0	0	0	0	0	0.122608695652174	0	0.0504347826086957	0	0	0	0	0	0	0.0834782608695652	0	0.120869565217391	0.00260869565217391	0	0	0.00130434782608696	0	0.000434782608695652	0.000434782608695652	0	0	0	0	0.000434782608695652	0	0	0	0	0	0	0.143478260869565	0	0	0.0360869565217391	0	0	0	0	0	0	0	0	0	0	0.0143478260869565	0	0	0.224782608695652	0.140869565217391	0	0	0	0	0.00130434782608696	0.00217391304347826	0	0	0.00304347826086957	0	0	0	0.000434782608695652	0	0.000434782608695652	0	0	0	0.0460869565217391	0	0.00173913043478261	0	0	0	0.00260869565217391	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024_02_21_PDAAB178_16S_pda_human_ffpe	0.00262860618700035	0	0	0	0.00021724018074383	0.000325860271115746	4.34480361487661e-05	0.0822688564476886	0	0	2.1724018074383e-05	2.1724018074383e-05	0	0	0.00071689259645464	0	0.0109489051094891	0.596063607924922	0.00258515815085158	0.00792926659714981	0.0274157108098714	0.0012817170663886	0.00228102189781022	0	0	0.000521376433785193	0	2.1724018074383e-05	0	0	0	0	0.000369308307264512	0	0	0.00241136600625652	0	0	0.0451859575947167	0.000803788668752172	0	0	0	0	0	0	0	0.000238964198818213	0	0.0305439694125826	0	0	0.00740789016336462	0.00286757038581856	0	0	0	0	0.00547445255474453	0	0	0	6.51720542231491e-05	0	0	0.00291101842196733	2.1724018074383e-05	0	0.000304136253041363	2.1724018074383e-05	0	0.0781630170316302	8.68960722975322e-05	0	0.000108620090371915	2.1724018074383e-05	0	8.68960722975322e-05	0.000130344108446298	0	0	0	4.34480361487661e-05	0.000304136253041363	0.0871350364963504	0	0	0	0	0	0	0	0
