taxID,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19
45851,0,84,0,124,0,0
45972,1,3,1,0,1,5
46124,2,1,0,1,2,632
46126,0,1,0,0,3,4
46127,1,0,0,0,0,0
46503,0,0,0,10,0,0
47312,1,0,0,0,0,0
47678,0,0,0,17,0,0
47770,0,0,0,119,0,0
48664,0,0,1,0,0,0
51173,1,0,0,0,0,0
51665,44,0,0,0,0,0
52773,0,0,0,0,6,1
53344,0,3,0,0,1,3
53346,0,7,0,2,0,0
53374,2,17,24,0,0,0
53458,0,0,0,0,1,0
54736,0,0,0,1,0,0
55395,1,1,2,0,0,0
55508,1,27,95,2,60,121
56110,1,0,0,0,0,0
56426,0,0,0,0,0,2
56448,0,0,2,0,0,0
56458,0,0,2,0,0,17
57045,0,0,0,1,0,0
57706,1,0,0,0,0,0
57743,0,0,0,1,0,0
57975,4,3,3,0,3,5
58712,0,0,0,2,0,0
59201,0,0,0,3,0,0
59561,0,35,0,0,0,0
59779,0,0,0,67,0,0
60520,0,0,0,1,1,1
60550,12,15,14,6,11,6
60552,1,6,4,0,7,2
61592,1,0,0,0,145,0
61645,2,0,0,1,0,0
64104,1,0,0,1,0,0
64187,0,0,9,0,0,6
65058,1,0,0,0,0,0
65656,1,0,1,1,0,2
66692,0,1,0,0,0,0
67304,0,0,0,0,0,1
68892,3,1,0,0,170,1
68895,0,0,1,0,1,1
69395,2,0,0,5,1,0
69665,8,0,0,11,2,1
69666,0,0,23,1,2,2
69966,2,0,0,0,0,1
69967,1,0,0,0,0,0
70258,0,1,0,0,0,0
71237,0,0,0,13,0,0
71452,0,0,0,2,0,0
72000,0,0,0,0,105,0
72407,0,0,0,1,0,0
72758,1,69,7,1,62,146
74329,0,0,4,0,5,2
74426,0,0,0,125,0,0
75659,0,0,75,1,0,0
76259,0,1,1,0,1,0
76731,1,0,9,0,1,0
76859,0,0,0,0,1,0
76860,0,0,0,1,0,2
76947,3,0,0,0,0,1
78535,0,0,1,2,1,3
78587,3,0,0,0,3,6
79604,0,0,0,2,0,0
80866,213,138,1113,269,448,1253
80867,0,0,24,1,0,0
80869,0,0,3,2,0,0
80878,0,0,0,5,0,0
81479,15,5,14,3,7,13
81947,0,0,0,18,1,0
82348,6,0,0,1,2,2
82541,1,0,0,0,0,0
82633,1,0,1,0,1,3
82654,0,0,0,1,0,0
83265,0,0,0,0,10,0
83333,0,1,0,4,0,0
83334,0,0,0,3,0,0
83617,0,0,22,0,0,2
84110,0,0,0,5,0,0
84112,0,0,0,16,0,0
84135,0,0,0,2,183,33
85698,88,20,34,80,0,0
86040,1,0,1,0,0,1
86188,0,0,0,0,0,4
87883,5,0,2,0,1,1
88431,0,0,0,2,0,0
88688,85,0,1,107,2,0
89014,1,0,0,2,0,0
89153,0,0,0,5,0,0
90244,0,0,0,2,0,0
90245,0,1,0,0,0,0
90370,0,0,0,1,0,0
90371,0,0,0,1,0,0
93061,1,1,0,0,0,0
93064,6,0,0,0,0,6
94132,1,1,3,1,0,4
94138,0,1,0,0,0,5
94624,0,0,1,0,0,0
94625,0,0,0,0,0,1
95486,244,214,182,103,230,108
97138,0,0,0,72,0,0
97478,0,0,0,0,2,0
98228,1,0,0,0,0,0
98360,0,0,0,1,0,0
99807,1,0,0,0,0,0
102684,0,0,0,2,0,0
103733,0,0,0,0,1,0
103810,0,2,0,0,0,0
105219,0,0,2,0,0,1
105841,0,3,0,16,0,0
106590,1,0,2,0,3,1
106592,0,0,0,0,1,0
108981,0,1,0,0,0,0
110321,0,0,0,0,1,0
110937,0,0,0,0,4,0
111780,0,0,1,0,0,0
113107,1,0,0,8,19,6
114186,0,0,2,0,0,0
114527,0,220,0,3,2,0
114528,0,2,0,0,1,0
114615,24,0,28,3,11,19
115808,5,0,2,0,1,5
118060,0,0,0,5,0,0
119602,0,0,0,6,0,0
120107,0,0,6,0,0,0
121428,0,0,19,0,0,0
128780,0,0,88,0,2,1
128785,0,0,0,0,0,14
129394,0,0,1,0,0,0
134034,0,0,0,0,0,3
134875,1,0,2,0,0,2
135461,0,0,0,0,0,1
135740,0,0,0,1,1,0
137732,0,0,0,2,0,131
144183,0,0,8,0,0,2
144184,0,0,46,1,0,0
145391,0,23,0,0,0,1
146827,3,0,0,0,0,0
147206,0,0,0,201,0,0
150055,1,0,0,1,0,2
151416,20,2,0,0,18,1
151783,0,0,0,2,0,2
152480,6,8,7,5,9,3
152500,2,2,0,0,0,1
152682,0,0,0,0,0,11
153491,0,1,0,0,9,0
153493,0,0,0,0,1,0
154046,0,1,0,130,0,0
155085,0,2,0,0,0,0
155892,4,0,0,2,0,0
156976,2,0,0,0,0,10
