feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Peptostreptococcaceae_unclassified_family	sample_type	paraffin_ctrl	-0.358087104425708	0.364836403745598	176	19	0.327952119554225	0.461932558640402
Dialister	sample_type	paraffin_ctrl	-0.682481097655688	0.70793793430925	176	35	0.336463043634994	0.465797191061071
Ruthenibacterium	sample_type	paraffin_ctrl	-0.460747205634277	0.475238542135507	176	18	0.334250088073064	0.465797191061071
Variovorax	sample_type	paraffin_ctrl	-0.602650530424083	0.621583605365449	176	44	0.336745155442419	0.465797191061071
Pseudobutyrivibrio	sample_type	paraffin_ctrl	-0.378321897159345	0.398046835125747	176	21	0.343505280833892	0.472319761146601
Xylanibacter	sample_type	paraffin_ctrl	-0.333935630640479	0.355834848143839	176	20	0.35027726927009	0.473181574277139
Aminobacter	sample_type	paraffin_ctrl	-0.280057407932554	0.282128158991361	176	20	0.348734788136751	0.473181574277139
Alysiella	sample_type	paraffin_ctrl	-0.242146042857682	0.257959272369	176	18	0.349373443817344	0.473181574277139
Agrobacterium	sample_type	paraffin_ctrl	-0.386256610478017	0.408360072511398	176	19	0.354657795232771	0.476313666853315
Burkholderiales_unclassified_order	sample_type	paraffin_ctrl	0.415977871985242	0.456817764823792	176	25	0.367320851581585	0.479384840199696
Rhodopseudomonas	sample_type	paraffin_ctrl	0.45079984890648	0.497238109495076	176	48	0.366974739470133	0.479384840199696
Rothia	sample_type	paraffin_ctrl	-0.391971907736812	0.429812670402289	176	28	0.366053785230735	0.479384840199696
Stella	sample_type	paraffin_ctrl	-0.20925437895407	0.22803045885583	176	22	0.360086902543991	0.479384840199696
Mycetohabitans	sample_type	paraffin_ctrl	-0.138092966971785	0.152332058424457	176	24	0.367179060815453	0.479384840199696
Pandoraea	sample_type	paraffin_ctrl	-0.270018132999012	0.302543936670139	176	42	0.375658912681946	0.487512409154661
Staphylococcus	sample_type	paraffin_ctrl	0.634318590050473	0.722888461419627	176	137	0.381599474805191	0.49245518815642
Acetobacter	sample_type	paraffin_ctrl	0.230497427141182	0.279039026053962	176	21	0.410628451229494	0.52697317907785
Filifactor	sample_type	paraffin_ctrl	-0.426203601773224	0.524476004240994	176	24	0.419413601136199	0.535273711947303
Afipia	sample_type	paraffin_ctrl	0.284963492146161	0.360731281086257	176	34	0.431468088536108	0.547632573911214
Blastochloris	sample_type	paraffin_ctrl	0.270617436397959	0.353138966618947	176	26	0.444706677099961	0.561351051421263
Cloacibacterium	sample_type	paraffin_ctrl	-0.227918476885364	0.304501315849026	176	19	0.455214196661394	0.571491736025989
Phocaeicola	sample_type	paraffin_ctrl	-0.334866653072022	0.464693084131353	176	23	0.47212096279309	0.586564557480988
Yokenella	sample_type	paraffin_ctrl	-0.301023697349667	0.419845545368615	176	33	0.477377215612232	0.586564557480988
Kingella	sample_type	paraffin_ctrl	-0.218307467626392	0.30351107591366	176	26	0.476596402910087	0.586564557480988
Kocuria	sample_type	paraffin_ctrl	0.194973561252595	0.271897650976313	176	22	0.475865405819262	0.586564557480988
Pseudoduganella	sample_type	paraffin_ctrl	0.51188400996521	0.729897274284738	176	52	0.48488856710875	0.592641582021805
Capnocytophaga	sample_type	paraffin_ctrl	-0.190954425489966	0.276987052309553	176	20	0.491767897054786	0.594755938322804
Ottowia	sample_type	paraffin_ctrl	-0.214726231327421	0.310399136362825	176	25	0.490587887299153	0.594755938322804
Caminibacter	sample_type	paraffin_ctrl	0.141468208862353	0.2198994418324	176	21	0.520987410166042	0.62356524221946
Paenacidovorax	sample_type	paraffin_ctrl	0.286155392602858	0.434209491094421	176	29	0.52094401245005	0.62356524221946
Devosia	sample_type	paraffin_ctrl	-0.233505331770244	0.375106729006755	176	24	0.534907525446572	0.636925971021434
